id,address,lat,lng
472,"8044 Avenue Champagneur Montreal",45.530092,-73.635623
473,"8541-8549, rue Saint G�rard Montreal",45.546382,-73.635310
474,"525, rue Laberge Montreal",45.498997,-73.872740
475,"8330, rue Vincent-Piette Montreal",45.595547,-73.518088
476,"303, avenue �mery Montreal",45.501689,-73.567256
477,"4019-4021-4023, rue Wellington Montreal",45.463530,-73.566974
478,"5757-5751, boulevard St-Michel Montreal",45.552711,-73.578581
479,"8540 Rue Raymond-Pelletier Montreal",45.552205,-73.631428
480,"1300 Alain-Grandbois Montreal",45.535909,-73.667673
481,"8580, Rue Raymond-Pelletier #505 Montreal",45.552810,-73.632095
482,"8865 Rue Marcel-Cadieux Condo 502 Montreal",45.501689,-73.567256
483,"8518 Rue Pierre-Dupaigne Montreal",45.552955,-73.628966
484,"8600 Rue Raymond-Pelletier Condo 203 Montreal",45.501689,-73.567256
485,"1111 rue Arthur-Lismer Montreal",45.537008,-73.668845
486,"8699 Rue Joseph Quintal Montreal",45.554516,-73.630438
487,"8637 Rue Joseph Quintal Montreal",45.554152,-73.629601
488,"8516 Rue Pierre-Dupaigne Montreal",45.552936,-73.628924
489,"1129 Rue Jacques-Casault Montreal",45.552290,-73.629447
490,"9022 St-Hubert Montreal",45.551065,-73.642302
491,"1580 Rue Robert-Charbonneau App. 401 Montreal",45.536344,-73.676264
492,"2055 A Boulevard Gouin Est Montreal",45.574028,-73.659252
493,"1540 Henri-Bourassa Ouest Montreal",45.537361,-73.678399
494,"8865 Rue Marcel Cadieux App. 108 Montreal",45.550874,-73.637760
495,"8569, rue Joseph-Quintal Montreal",45.553752,-73.628683
496,"8644 Rue Andr� Grasset Montreal",45.501689,-73.567256
497,"10777 rue Saint-Denis Montreal",45.554227,-73.670753
498,"1671 Rue Louis-Alphonse-Venne Condo 302 Montreal",45.501689,-73.567256
499,"10680 Rue Tanguay App 205 Montreal",45.544242,-73.674109
500,"8604 Avenue Andr�-Grasset Montreal",45.501689,-73.567256
501,"8860, rue Marcel Cadieux Montreal",45.551058,-73.639064
502,"1585 Rue Robert-Charbonneau Condo 206 Montreal",45.501689,-73.567256
503,"8600, rue Raymond pelletier, condo 604 Montreal",45.501689,-73.567256
504,"8743, rue Ren� Labelle Montreal",45.501689,-73.567256
505,"8580, rue Joseph Quintal Montreal",45.553697,-73.628626
506,"1042, place Pierre-Dupaigne Montreal",45.553129,-73.630494
507,"104-10730, avenue Christophe-Colomb Montreal",45.562693,-73.663244
508,"8687, rue Joseph-Quintal Montreal",45.554446,-73.630276
509,"8663, rue Joseph Quintal Montreal",45.554305,-73.629952
510,"9020A St-Hubert Montreal",45.551134,-73.642263
511,"10135, rue Lajeunesse, app. 3 Montreal",45.552878,-73.659650
512,"1595, rue Louis-Carrier, app. 403 Montreal",45.536471,-73.677860
513,"8542, rue Joseph-Quintal Montreal",45.553448,-73.628056
514,"1D-10685, De Lorimier Montreal",45.573563,-73.656443
515,"8583, rue Ren� Labelle Montreal",45.501689,-73.567256
516,"8560, rue Raymond-Pelletier, condo 307 Montreal",45.501689,-73.567256
517,"8534, rue Ren�e Labelle Montreal",45.555160,-73.634052
518,"8627, rue Joseph Quintal Montreal",45.554093,-73.629466
519,"8566, Ren�-Labelle Montreal",45.501689,-73.567256
520,"12448, rue Odette-Oligny Montreal",45.532294,-73.723695
521,"1550, rue Henri Bourassa Ouest, app. 307 Montreal",45.537082,-73.678565
522,"8874, rue Marcel Cadieux Montreal",45.550974,-73.639293
523,"12444, rue Odette Oligny Montreal",45.532215,-73.723584
524,"1550, boulevard Henri-Bourassa ouest, app. 103 Montreal",45.537082,-73.678565
525,"10332, rue Paul-Comtois, app. 108 Montreal",45.538560,-73.673035
526,"8657, rue Pierre Dupaigne Montreal",45.553821,-73.630780
527,"1144, rue Henri-Gauthier Montreal",45.553692,-73.631356
528,"1117, place Henri-Gauthier Montreal",45.554026,-73.631667
529,"8638, avenue Andr�-Grasset Montreal",45.501689,-73.567256
530,"1540 Boulevard henri bourassa App. 211 Montreal",45.564363,-73.661106
531,"8600, rue Raymond-Pelletier app. 801 Montreal",45.553071,-73.632455
532,"10730-103 Christophe-Colomb Montreal",45.562693,-73.663244
533,"2170, Henri-Bourassa Est, condo 402 Montreal",45.501689,-73.567256
534,"384 rue Farly Montreal",45.545952,-73.641693
535,"8636 Joseph Quintal Montreal",45.554063,-73.629467
536,"8520 Rue Raymond-Pelletier #507 Montreal",45.551873,-73.631142
537,"8528 Avenue Andr�-Grasset Montreal",45.501689,-73.567256
538,"8870 Marcel Cadieux Montreal",45.551093,-73.639185
539,"107-11825 Avenue Norwood Montreal",45.548218,-73.684922
540,"10105 rue Lajeunesse, unit� 5 Montreal",45.501689,-73.567256
541,"8564 Andr�-Grasset Montreal",45.501689,-73.567256
542,"332 rue Farly Montreal",45.545272,-73.642090
543,"1601 Louis Alphonse Venne  202 Montreal",45.561810,-73.648580
544,"1647 Fleury Est, App. 5 Montreal",45.564394,-73.655661
545,"10105, Lajeunesse no 7 Montreal",45.552693,-73.659006
546,"8552 Avenue Andr�-Grasset Montreal",45.501689,-73.567256
547,"8498, avenue Andr�-Grasset Montreal",45.501689,-73.567256
548,"10812 Grande-All�e Montreal",45.552025,-73.673324
549,"8885 rue Marcel Cadieux app 302 Montreal",45.551015,-73.638815
550,"8540 Raymond-Pelletier app 203 Montreal",45.552205,-73.631428
551,"5353 Dudemaine Montreal",45.526380,-73.703744
552,"10730, Christophe-Colomb # 304 Montreal",45.562693,-73.663244
553,"301-8580 RUE RAYMOND-PELLETIER Montreal",45.552810,-73.632095
554,"1102, Place Pierre-Dupaigne Montreal",45.552975,-73.629853
555,"6-1355 Antoine-Deat Montreal",45.561428,-73.645770
556,"10730 Christophe-Colomb Apt:2 Montreal",45.562693,-73.663244
557,"8586 Andr�-Grasset Montreal",45.501689,-73.567256
558,"8540, rue Raymond-Pelletier app 406 Montreal",45.552205,-73.631428
559,"8580 rue Raymond-Pelletier # 602 Montreal",45.552810,-73.632095
560,"8661 Joseph-Quintal Montreal",45.554293,-73.629925
561,"1540, Henri Bourrassa ouest Montreal",45.537361,-73.678399
562,"10141 Rue Lajeunesse app.6 Montreal",45.552921,-73.659779
563,"10141 Rue Lajeunesse #3 Montreal",45.552921,-73.659779
564,"12152 Lachapelle no 204 Montreal",45.529193,-73.718912
565,"8885 Marcel Cadieux app 111 Montreal",45.551015,-73.638815
566,"205 Henri-Bourassa Ouest Montreal",45.547280,-73.673044
567,"8555 Ren�-Labelle Montreal",45.501689,-73.567256
568,"306-2075 Caroline-Béique Montreal",45.533681,-73.672733
569,"1595 Rue Louis-Carrier App.302 Montreal",45.536471,-73.677860
570,"1076 Place Pierre Dupaigne Montreal",45.552882,-73.630186
571,"8545 Pierre Dupaigne Montreal",45.553091,-73.629192
572,"12477, Ranger Montreal",45.534002,-73.723654
573,"8775, rue Lajeunesse Montreal",45.546806,-73.639207
574,"8771 St-Hubert Montreal",45.549973,-73.637996
575,"10123 Lajeunesse #1 Montreal",45.552813,-73.659390
576,"8520-205 Raymond-Pelletier Montreal",45.551873,-73.631142
577,"605-10150, avenue de Bois-de-Boulogne Montreal",45.536613,-73.670288
578,"8714 Andre-Grasset Montreal",45.555655,-73.630984
579,"8647 rue Joseph-Quintal Montreal",45.554211,-73.629736
580,"403-1600, rue Robert Charbonneau Montreal",45.535683,-73.676770
581,"8620 Ren�-Labelle Montreal",45.501689,-73.567256
582,"1480  Rue Antoine-Deat, app 5 Montreal",45.563345,-73.644380
583,"1570 Robert Charbonneau #503 Montreal",45.536650,-73.676081
584,"10135 Rue  Lajeunesse #2 Montreal",45.552878,-73.659650
585,"12320 Rue Lachapelle app.207 Montreal",45.531186,-73.722157
586,"8526 Joseph Quintal Montreal",45.553343,-73.627815
587,"9999 L' Acadie #209 Montreal",45.494408,-73.840344
588,"8635 Rue Joseph Quintal Montreal",45.554140,-73.629574
589,"12482, avenue de Rivoli Montreal",45.533092,-73.724015
590,"301-1621, rue Louis-Alphonse Venne Montreal",45.562179,-73.648584
591,"10260, avenue Curotte Montreal",45.563176,-73.655993
592,"306-8540, rue Raymond-Pelletier Montreal",45.552205,-73.631428
593,"15-1647, rue Fleury Est Montreal",45.564394,-73.655661
594,"102-1711, rue Louis-Alphonse Venne Montreal",45.563798,-73.647654
595,"8541, rue Joseph-Quintal Montreal",45.553587,-73.628306
596,"1213, place Henri-Gauthier Montreal",45.554266,-73.630997
597,"1124, rue Henri-Gauthier Montreal",45.553507,-73.631497
598,"12290, rue Letellier Montreal",45.545296,-73.698954
599,"1-10730, avenue Christophe-Colomb Montreal",45.562693,-73.663244
600,"8591 Pierre-Dupaigne Montreal",45.553397,-73.629863
601,"11777, rue Marie-Anne-Lavall�e Montreal",45.539569,-73.688484
602,"5-10111, rue Lajeunesse Montreal",45.552732,-73.659138
603,"1230, rue �tienne-Blanchard Montreal",45.501689,-73.567256
604,"A01-1097, avenue Berthe-Louard Montreal",45.556098,-73.642016
605,"203-2085, rue Fleury Est Montreal",45.570959,-73.651560
606,"9987, Avenue De L'Esplanade Montreal",45.544566,-73.662553
607,"6-1455, rue Louvain Est Montreal",45.562686,-73.643382
608,"10789, rue Berri Montreal",45.555166,-73.670485
609,"102-1595, rue Louis-Carrier Montreal",45.536471,-73.677860
610,"8516, rue Pierre Dupaigne Montreal",45.552936,-73.628924
611,"507-10100, rue Paul Comtois Montreal",45.537392,-73.669677
612,"2527, Rue Fleury Est Montreal",45.575799,-73.647278
613,"207-10150, avenue de Bois-de-Boulogne Montreal",45.536613,-73.670288
614,"402-2170, Henri-Bourassa Est Montreal",45.574464,-73.655718
615,"301-8901, rue Marcel-Cadieux Montreal",45.551451,-73.639040
616,"10777, rue St-Denis Montreal",45.554227,-73.670753
617,"8735, rue Ren�-Labelle Montreal",45.501689,-73.567256
618,"10673, avenue Larose Montreal",45.580333,-73.650300
619,"203-8520, rue Raymond Pelletier Montreal",45.551873,-73.631142
620,"36-12000, Poincar� Montreal",45.501689,-73.567256
621,"8604, avenue Andr� Grasset Montreal",45.501689,-73.567256
622,"1054 Pl Pierre-Dupaigne Montreal",45.553033,-73.630403
623,"8672, rue Joseph Quintal Montreal",45.554298,-73.630007
624,"102-1611, rue Louis Alphonse Venne Montreal",45.562048,-73.648672
625,"103-1310, rue Sauv� Est Montreal",45.501689,-73.567256
626,"8565, rue Pierre-Dupaigne Montreal",45.553223,-73.629475
627,"8663 Joseph-Quintal Montreal",45.554305,-73.629952
628,"322, rue Farly Montreal",45.545146,-73.642161
629,"1445 Rue De Louvain Est App3 Montreal",45.562494,-73.643776
630,"304-8885, rue Marcel-Cadieux Montreal",45.551015,-73.638815
631,"707, rue Germaine Gu�vremont Montreal",45.536853,-73.666314
632,"8768, avenue Andr�-Grasset Montreal",45.501689,-73.567256
633,"301-10680, rue Tanguay Montreal",45.544242,-73.674109
634,"10100 Bois-De-Boulogne Montreal",45.536372,-73.669450
635,"10651, rue Saint-Denis Montreal",45.553666,-73.668224
636,"10812 Grande-Allée Montreal",45.552025,-73.673324
637,"403-10332, rue Paul-Comtois Montreal",45.538560,-73.673035
638,"A01-1095, avenue Berthe-Louard Montreal",45.556192,-73.642440
639,"9208, rue Lajeunesse Montreal",45.549042,-73.646974
640,"606-8580, rue Raymond-Pelletier Montreal",45.552810,-73.632095
641,"8614, rue Ren�-Labelle Montreal",45.501689,-73.567256
642,"10726, boulevard Olympia Montreal",45.563452,-73.662487
643,"1575 Robert Charboneau #306 Montreal",45.536782,-73.676444
644,"1115, rue Jacques-Casault Montreal",45.552112,-73.629879
645,"1207-10550, place de l'Acadie Montreal",45.532647,-73.680010
646,"101-8952, rue Lajeunesse Montreal",45.547837,-73.643225
647,"103-8901, rue Marcel-Cadieux Montreal",45.551451,-73.639040
648,"8-10135, rue Lajeunesse Montreal",45.552878,-73.659650
649,"511-1540, boulevard Henri-Bourassa Ouest Montreal",45.537361,-73.678399
650,"12533, rue Odette Oligny Montreal",45.532620,-73.725010
651,"5-10129, rue Lajeunesse Montreal",45.552838,-73.659529
652,"326, rue Farly Montreal",45.545196,-73.642133
653,"304-8580, rue Raymond-Pelletier Montreal",45.552810,-73.632095
654,"307-2075, rue Caroline-B�ique Montreal",45.533681,-73.672733
655,"5-10105, rue Lajeunesse Montreal",45.552693,-73.659006
656,"12608, rue Odette Oligny Montreal",45.532349,-73.725517
657,"10152, avenue Saint-Charles Montreal",45.557003,-73.657333
658,"6-10285, rue Saint-Hubert Montreal",45.556372,-73.659744
659,"10592, avenue George-Baril Montreal",45.559644,-73.663573
660,"404-8600, rue Raymond Pelletier Montreal",45.553071,-73.632455
661,"204-205, boulevard Henri-Bourassa O Montreal",45.547280,-73.673044
662,"10363, avenue du Sacr�-Coeur Montreal",45.501689,-73.567256
663,"305-1605, rue Robert Charbonneau Montreal",45.535724,-73.677127
664,"306-2110, rue Caroline B�ique Montreal",45.533644,-73.673078
665,"8743, rue Ren� Labelle Montreal",45.501689,-73.567256
666,"204-8580, rue Raymond-Pelletier Montreal",45.552810,-73.632095
667,"605-8500, rue Raymond-Pelletier Montreal",45.551757,-73.630882
668,"610-1540, rue Henri Bourassa Ouest Montreal",45.537361,-73.678399
669,"207-8500, rue Raymond Pelletier Montreal",45.551757,-73.630882
670,"8545 Pierre Dupaigne Montreal",45.553091,-73.629192
671,"1455, De Louvain Est Montreal",45.562686,-73.643382
672,"508-8885, rue Marcel Cadieux Montreal",45.551015,-73.638815
673,"11889, rue Lachapelle Montreal",45.525503,-73.712535
674,"13-12000, rue Poincar� Montreal",45.501689,-73.567256
675,"4-10111, rue Lajeunesse Montreal",45.552732,-73.659138
676,"301-1591, rue Louis-Alphonse Venne Montreal",45.561664,-73.648942
677,"10487, rue P�loquin Montreal",45.557894,-73.662624
678,"4-1385, rue Antoine D�at Montreal",45.501689,-73.567256
679,"10260, avenue P�loquin Montreal",45.556900,-73.659598
680,"1-D-10685, avenue de Lorimier Montreal",45.573563,-73.656443
681,"103-10210, rue Lajeunesse Montreal",45.553123,-73.661372
682,"1173, place Henri Gauthier Montreal",45.554402,-73.631391
683,"711-8500, rue Raymond Pelletier Montreal",45.551757,-73.630882
684,"206-1310, rue Sauv� Est Montreal",45.501689,-73.567256
685,"406-12152, rue Lachapelle Montreal",45.529193,-73.718912
686,"502-11891, rue Lachapelle Montreal",45.525769,-73.712616
687,"407-8865, rue Marcel-Cadieux Montreal",45.550874,-73.637760
688,"7722-10800, avenue Millen Montreal",45.556724,-73.669320
689,"11825 ave. Norwood, apt. 102 Montreal",45.548218,-73.684922
690,"10819 Laverdure Montreal",45.552963,-73.672437
691,"6-10275, rue St-Hubert Montreal",45.556319,-73.659704
692,"209-1310, rue Sauv� Est Montreal",45.501689,-73.567256
693,"504-8520, rue Raymond-Pelletier Montreal",45.551873,-73.631142
694,"104-8520, rue Raymond Pelletier Montreal",45.551873,-73.631142
695,"202-8865, rue Marcel Cadieux Montreal",45.550874,-73.637760
696,"313-10355, avenue Bois-de-Boulogne Montreal",45.537920,-73.673545
697,"10482, avenue d'Auteuil Montreal",45.551884,-73.666150
698,"101-8956, rue Lajeunesse Montreal",45.547851,-73.643304
699,"8563, rue Joseph Quintal Montreal",45.553717,-73.628603
700,"102-8500, rue Raymond-Pelletier Montreal",45.551757,-73.630882
701,"102-8540, rue Raymond-Pelletier Montreal",45.552205,-73.631428
702,"8548, avenue Andr�-Grasset Montreal",45.501689,-73.567256
703,"11825 Avenue Norwood Condo 209 Montreal",45.501689,-73.567256
704,"8580, rue Raymond-Pelletier Montreal",45.552810,-73.632095
705,"10400 P�loquin Montreal",45.557535,-73.661499
706,"8623 Rue Pierre Dupaigne Montreal",45.553599,-73.630313
707,"1124 Place Pierre Dupaigne Montreal",45.553149,-73.629678
708,"10300 Avenue De Lorimier Montreal",45.571179,-73.651301
709,"8539 Rue Pierre Dupaigne Montreal",45.553052,-73.629107
710,"10685 Avenue De Lorimier 1C Montreal",45.573563,-73.656443
711,"10173 Rue De La Roche Montreal",45.558633,-73.657018
712,"8501 Rue Pierre Dupaigne Montreal",45.552801,-73.628568
713,"8614 Rue René-Labelle Montreal",45.554720,-73.632931
714,"1600 Rue Robert-Charbonneau App. #404 Montreal",45.535683,-73.676770
715,"8663 Rue Joseph Quintal Montreal",45.554305,-73.629952
716,"11825 Norwood #113 Montreal",45.548218,-73.684922
717,"2085 Rue Fleury Est App. 102 Montreal",45.570959,-73.651560
718,"7005 Avenue Rondeau Montreal",45.614056,-73.546737
719,"7231, Avenue Alsace #101 Montreal",45.606048,-73.581947
720,"7461, Av. Des Halles, #203 Montreal",45.596232,-73.566309
721,"7275 Rue de Beaufort Condo 502 Montreal",45.501689,-73.567256
722,"8840 blvd des GAleries d'anjou Montreal",45.602750,-73.577663
723,"6923 Rondeau Avenue Montreal",45.613811,-73.546170
724,"10051 Rue Promenade Des Riverains Condo 207 Montreal",45.501689,-73.567256
725,"7261, avenue de l'Alsace, condo 301 Montreal",45.501689,-73.567256
726,"8851, boulevard Les Galeries d'anjou, app. 3 Montreal",45.603084,-73.577586
727,"207-7280, rue De Beaufort Montreal",45.595439,-73.562896
728,"10300, boulevard Des Galeries d'Anjou, app. 205 Montreal",45.608940,-73.591701
729,"6781, place d'Antioche, app. 6 Montreal",45.594070,-73.559568
730,"7280, boulevard Des Galeries D'ajou, condo 704 Montreal",45.501689,-73.567256
731,"7199, rue Impasse de L'Eau Vive Montreal",45.608107,-73.587911
732,"10126, promenade des Riverins Montreal",45.606242,-73.590810
733,"7101 St-Zotique Est, condo 301 Montreal",45.501689,-73.567256
734,"7171, rue Impasse de la Boulance, app. 3 Montreal",45.608797,-73.589527
735,"305-7280, rue de Beaufort Montreal",45.595439,-73.562896
736,"7181 De L'Impasse De La Boulance app 6 Montreal",45.608797,-73.589527
737,"7070 de l'Alsace Montreal",45.501689,-73.567256
738,"7333 Pierre-Corneille app 312 Montreal",45.593978,-73.545653
739,"7033 Rondeau Montreal",45.614265,-73.547218
740,"8400 Boulevard les galeries d'anjou condo 301 Montreal",45.501689,-73.567256
741,"7200, Boul. des Galeries d'Anjou #1005 Montreal",45.596250,-73.560630
742,"7000 Av. Giraud, Apt 104 Montreal",45.602535,-73.581226
743,"7421 des Halles #303 Montreal",45.596084,-73.565410
744,"7060 Ave  Giraud  apt.203 Montreal",45.603045,-73.579971
745,"7285 Beaufort app 705 Montreal",45.595743,-73.562604
746,"3-7181, impasse de la Boulance Montreal",45.608937,-73.589423
747,"7285 De Beaufort Montreal",45.595743,-73.562604
748,"6850 Blvd Des Roseraies App 504 Montreal",45.597639,-73.556547
749,"6-6780, rue d'Antioche Montreal",45.594293,-73.559431
750,"202-7091, Marie-G-Lajoie Montreal",45.605129,-73.586200
751,"807-7320, Impasse St-Zotique Montreal",45.597447,-73.558141
752,"7188, impasse de l'Eau Vive Montreal",45.608347,-73.587679
753,"5544, rue de Contrecoeur Montreal",45.613492,-73.534831
754,"504-7111, rue Belanger Montreal",45.596068,-73.564252
755,"303-6935, avenue de Champchevrier Montreal",45.600670,-73.570942
756,"209-10051, Promenade des Riverains Montreal",45.605667,-73.589461
757,"511-7333, rue Pierre Corneille Montreal",45.593978,-73.545653
758,"7227 M-B Jodoin Montreal",45.606753,-73.583895
759,"205-7070, avenue de l'Alsace Montreal",45.603576,-73.582505
760,"101-7231, avenue Alsace Montreal",45.606048,-73.581947
761,"7009, avenue Rondeau Montreal",45.614086,-73.546806
762,"102-7280, avenue de Beaufort Montreal",45.595439,-73.562896
763,"408-7200, avenue M.B. Jodoin Montreal",45.606560,-73.583423
764,"201-7001, avenue Marie-G Lajoie Montreal",45.604905,-73.586312
765,"206-7415, rue Beaubien Montreal",45.597905,-73.554642
766,"501-6824, boulevard des Roseraies Montreal",45.597132,-73.556008
767,"705-6901, boulevard des Roseraies Montreal",45.598025,-73.555934
768,"604-7000, avenue Giraud Montreal",45.602535,-73.581226
769,"606-6900, boulevard des Roseraies Montreal",45.598100,-73.556189
770,"606-7030, route Giraud Montreal",45.602604,-73.580608
771,"10146, promenade des Riverains Montreal",45.606337,-73.591033
772,"202-7031, avenue Lionnaise Montreal",45.601487,-73.579792
773,"301-7280, rue de Beaufort Montreal",45.595439,-73.562896
774,"403-7340, impasse Saint-Zotique Montreal",45.597296,-73.557569
775,"403-10350, boulevard les Galeries d'Anjou Montreal",45.609353,-73.591924
776,"103-7071, rue Saint-Zotique Est Montreal",45.594001,-73.561116
777,"604-6880, boulevard des Roseraies Montreal",45.597897,-73.556003
778,"7051-408 avenue Lionnaise Montreal",45.602243,-73.579098
779,"56-7075, rue Bombardier Montreal",45.606114,-73.587548
780,"301-7081, rue Saint-Zotique Est Montreal",45.594204,-73.560981
781,"302-8880, boulevard des Galeries d'Anjou Montreal",45.603029,-73.578288
782,"107-7275, avenue de Beaufort Montreal",45.595528,-73.561664
783,"8851 Boulevard Galeries d'Anjou App. 2 Montreal",45.603084,-73.577586
784,"210-9500, boulevard des Galeries d'Anjou Montreal",45.605991,-73.585352
785,"10350 blv des Galeries d'Anjou Montreal",45.609353,-73.591924
786,"7441 Rue Des Halles App. 504 Montreal",45.596307,-73.566098
787,"7280 rue LES GALERIES D'ANJOU Montreal",45.596496,-73.562305
788,"5963 de Terrebonne Street Montreal",45.473194,-73.629509
789,"4373 Earnscliffe Avenue Montreal",45.478066,-73.622443
790,"4687 Avenue Victoria Montreal",45.485448,-73.617688
791,"3289 Avenue Van Horne Montreal",45.503358,-73.630271
792,"4373 Avenue Beaconsfield Montreal",45.470473,-73.629511
793,"6668 ave. de Terrebonne App. 301 Montreal",45.464563,-73.637013
794,"5966 Rue De Terrebonne Montreal",45.473021,-73.629622
795,"5453 Rue Duquette Montreal",45.476458,-73.619929
796,"4474 Old Orchard Avenue Montreal",45.477587,-73.625170
797,"2310 ave. Regent Montreal",45.468804,-73.616724
798,"4453 Rue Earnscliffe Montreal",45.478640,-73.623714
799,"4554 Av. Old Orchard Montreal",45.478105,-73.626622
800,"3295 Ridgewood Apt.1 Montreal",45.494468,-73.609724
801,"6668, rue de Terrebonne, app. 201 Montreal",45.464563,-73.637013
802,"2237 boul. Grand Montreal",45.465329,-73.620377
803,"5164, avenue Westbury Montreal",45.485633,-73.629104
804,"2235 boul. Grand Montreal",45.465316,-73.620347
805,"2349 ave. Regent Montreal",45.469207,-73.617257
806,"4958, avenue Grosvenor Montreal",45.488033,-73.621758
807,"4358, rue Coolbrook Montreal",45.478450,-73.621909
808,"2151, rue Harvard Montreal",45.469497,-73.612444
809,"209-2151, avenue Harvard Montreal",45.469497,-73.612444
810,"2694, av de Soissons Montreal",45.507377,-73.623069
811,"15-3360, rue Ridgewood Montreal",45.494147,-73.610549
812,"4803, avenue Melrose Montreal",45.476072,-73.631102
813,"495, rue Le Moyne, app. 2 Montreal",45.531171,-73.503967
814,"5497 Coolbrook Avenue Montreal",45.485805,-73.636588
815,"2150, avenue Oxford, app. 307 Montreal",45.469875,-73.611946
816,"105-3465, rue Ridgewood Montreal",45.493474,-73.612380
817,"705-4950, rue Des La Savane Montreal",45.500091,-73.652880
818,"4932, avenue Connaught Montreal",45.456839,-73.650097
819,"5968, rue De Terrebonne Montreal",45.473001,-73.629640
820,"6058, rue DeTerrebonne Montreal",45.472506,-73.630092
821,"4885, rue Queen Mary, condo 8 Montreal",45.501689,-73.567256
822,"7090  ave. Chester Montreal",45.463681,-73.650812
823,"7092 ave. Chester Montreal",45.463658,-73.650832
824,"2908 ch. de Bedford  Unit� 7 Montreal",45.501689,-73.567256
825,"2135 Hingston #104 Montreal",45.465903,-73.616979
826,"3377 Jean-Brillant Montreal",45.497235,-73.620951
827,"4455 avenue Bourret app 404 Montreal",45.495856,-73.632493
828,"6-2645, avenue Barclay Montreal",45.511870,-73.627377
829,"5615 Canterbury Montreal",45.505608,-73.619749
830,"5025 Rue Par�, Unit� 109 Montreal",45.501689,-73.567256
831,"306-6840, avenue Fielding Montreal",45.465577,-73.644594
832,"16-3360, avenue Ridgewood Montreal",45.494147,-73.610549
833,"3070 rue Linton Montreal",45.505915,-73.626536
834,"3465, rue Ridgewood apt 306 Montreal",45.493474,-73.612380
835,"2515 Van Horne Montreal",45.510368,-73.624114
836,"306-4911 Chemin de la C�te-des-Neiges Montreal",45.495615,-73.616358
837,"3151 Edouard-Montpetit app 11 Montreal",45.500635,-73.621556
838,"4356 Melrose Avenue Montreal",45.473725,-73.625925
839,"2515 ave. Van Horne  Appt.15 Montreal",45.510368,-73.624114
840,"6240 Deacon Montreal",45.513253,-73.622512
841,"5390 Decelles Montreal",45.498684,-73.621557
842,"2237 Madison Condo 304 Montreal",45.501689,-73.567256
843,"4976 avenue Victoria Montreal",45.487597,-73.622579
844,"2448, avenue Montclair Montreal",45.461625,-73.629793
845,"6931 rue Sherbrooke Ouest # 402 Montreal",45.460316,-73.635871
846,"3297 Van Horne Montreal",45.503269,-73.630144
847,"6116 de Terrebonne Montreal",45.471525,-73.630713
848,"208-4877, avenue Wilson Montreal",45.477569,-73.632091
849,"203-4877, avenue Wilson Montreal",45.477569,-73.632091
850,"106-4950, rue de la Savane Montreal",45.500091,-73.652880
851,"5135 Avenue Earnscliffe Montreal",45.482360,-73.631466
852,"4790 Rue C�te-des-Neiges app 16 Montreal",45.495332,-73.611808
853,"5627 Wilderton Montreal",45.507782,-73.618011
854,"4375, rue Melrose Avenue Montreal",45.471367,-73.620627
855,"117-5025, rue Par� Montreal",45.501689,-73.567256
856,"3274 - 3276 - 3280 Rue Fendall Montreal",45.498497,-73.620378
857,"503-4950, rue De La Savane Montreal",45.500091,-73.652880
858,"4046, avenue de Vend�me Montreal",45.479404,-73.614810
859,"4633, avenue Harvard Montreal",45.477140,-73.629604
860,"5137, Earnscliffe Montreal",45.482379,-73.631508
861,"308-2151, rue Harvard Montreal",45.469497,-73.612444
862,"203-4000, avenue Benny Montreal",45.465625,-73.629519
863,"4070, avenue Grey Montreal",45.480310,-73.614652
864,"1-6445, boulevard de Maisonneuve O. Montreal",45.462811,-73.624841
865,"4095, avenue Northcliffe Montreal",45.478566,-73.616211
866,"302-4545, avenue Girouard Montreal",45.478728,-73.625478
867,"4506, avenue Marcil Montreal",45.477223,-73.626179
868,"4393, avenue Marcil Montreal",45.476567,-73.624318
869,"3734 boulevard Edouard Montpetit Montreal",45.496778,-73.624765
870,"4772, Avenue Grosvenor Montreal",45.486645,-73.618696
871,"4520, rue Wilson Montreal",45.475494,-73.628163
872,"207-6668, rue de Terrebonne Montreal",45.464563,-73.637013
873,"4950, avenue Grosvenor Montreal",45.488006,-73.621539
874,"5132, avenue Bessborough Montreal",45.470144,-73.642112
875,"205-3465, rue Ridgewood Montreal",45.493474,-73.612380
876,"5512, avenue McLynn Montreal",45.485066,-73.638231
877,"4552 Av. Old Orchard Montreal",45.478191,-73.626486
878,"3532, avenue Prud'Homme Montreal",45.474607,-73.611885
879,"4869, rue Patricia Montreal",45.457800,-73.647738
880,"102-2069, avenue Wilson Montreal",45.468665,-73.612362
881,"4594, avenue d'Oxford Montreal",45.477223,-73.628301
882,"4602, rue Harvard Montreal",45.476765,-73.629144
883,"4843, avenue de Melrose Montreal",45.476426,-73.631896
884,"303-3860, Boulevard Decarie Montreal",45.476965,-73.615016
885,"4150, avenue Benny Montreal",45.466351,-73.630116
886,"7-2908, chemin Bedford Montreal",45.510094,-73.631531
887,"403-5780, avenue Decelles Montreal",45.501171,-73.627267
888,"301-2237, Avenue Madison Montreal",45.464828,-73.621411
889,"5460 et 5462, rue Duquette Montreal",45.476291,-73.619573
890,"405-2500, chemin Bates Montreal",45.514285,-73.630148
891,"4442, avenue Harvard Montreal",45.475494,-73.626372
892,"4765 rue St-Kevin #1 Montreal",45.492008,-73.630522
